pulseT,prevPT,timeStamp,ID,coordinate0,coordinate1,pulseHeight0,pulseHeight1,mult0,mult1,clusterTimeSpan,timeBetweenEvents,absCoordinate0,absCoordinate1,absCoordinate2,ToF,wavelength
1756465778519830862,1756465778448402271,1756465778543980178,2,478.58,1241.0,1890,3486,4,7,85,497802,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778543980138,2,485.03,1248.91,805,2804,3,5,35,-40,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544117422,2,528.56,1044.0,471,218,2,1,11,137284,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544395585,2,70.27,684.94,1213,1326,4,5,81,278163,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544395371,2,114.55,844.0,1209,220,4,1,21,-214,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544395315,2,121.04,821.48,968,671,5,2,159,-56,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544407211,0,284.06,159.44,1479,1663,3,4,27,11896,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544458799,1,725.85,496.46,1273,416,3,2,3,51588,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544461525,2,470.33,1237.98,3103,3703,9,8,87,2726,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544461497,2,484.52,1227.51,1013,403,4,2,114,-28,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544461550,2,495.5,1251.0,463,182,2,1,19,53,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544520478,0,398.6,183.9,542,1090,2,3,2,58928,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544861742,3,781.97,1154.03,1726,1826,5,5,31,341264,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778544936691,3,890.26,1215.99,1042,4659,5,10,74,74949,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778545025014,0,98.6,507.63,1462,1562,4,4,60,88323,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778545142110,1,863.39,283.36,3927,1478,6,4,64,117096,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778545441062,3,895.26,1244.62,1689,987,5,4,167,298952,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778545778238,2,123.93,1140.08,1310,936,3,3,10,337176,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778545890526,2,442.0,987.47,188,461,1,2,4,112288,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778545890657,2,456.5,993.02,364,629,2,3,45,131,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778545894850,0,212.0,62.24,256,2229,1,8,40,4193,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778545895048,0,118.52,70.56,599,1162,2,4,7,198,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778545895033,0,126.4,54.38,429,1939,2,4,24,-15,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778545895014,0,135.79,48.0,1731,207,6,1,27,-19,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778546429707,0,509.07,37.34,2522,2467,7,5,121,534693,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778546496021,2,188.71,880.67,2833,2636,9,6,169,66314,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778546526651,1,766.46,611.88,3217,1249,6,3,140,30630,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778546680372,2,596.02,1246.5,1649,1015,5,2,169,153721,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778546706431,2,368.29,1137.47,2634,2059,4,6,85,26059,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778546719070,3,878.45,714.44,556,432,2,2,62,12639,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778546719158,3,909.67,703.97,1388,740,4,3,33,88,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778546842125,0,126.48,508.76,957,1087,4,5,23,122967,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778547125229,3,1108.85,752.51,1137,745,3,2,10,283104,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778547738662,1,1130.96,316.0,1868,993,3,3,46,613433,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548139049,3,1121.49,761.0,440,270,2,1,2,400387,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548139113,3,1134.91,758.0,1369,220,3,1,25,64,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548404621,1,791.42,27.0,1114,696,4,3,71,265508,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548404719,1,831.99,20.54,565,1554,3,6,49,98,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548424943,3,857.18,1085.0,6467,459,14,1,244,20224,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548546330,3,1249.24,1102.0,1796,191,6,1,110,121387,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548546447,3,1257.09,1082.02,1833,796,5,3,81,117,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548661764,2,473.59,863.81,481,1827,2,6,23,115317,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548661724,2,488.0,873.32,232,1463,1,4,21,-40,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548738686,1,1213.24,467.96,2457,3920,5,12,195,76962,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548738818,1,1206.36,444.0,1024,177,4,1,174,132,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548743957,2,439.67,1191.47,4102,3279,8,9,262,5139,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548743976,2,450.5,1181.22,981,2452,4,5,111,19,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548743932,2,465.14,1175.0,1017,216,3,1,8,-44,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548744107,2,475.51,1171.1,473,913,2,3,24,175,0.0,0.0,0.0,0,0.0
